sleep_quality
fair
fair
fair
fair
fair
poor
good
poor
good
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
poor
fair
fair
fair
poor
poor
good
fair
fair
poor
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
fair
poor
fair
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
poor
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
good
poor
fair
poor
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
good
fair
fair
good
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
poor
poor
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
good
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
good
poor
poor
fair
fair
fair
fair
fair
fair
poor
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
poor
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
poor
poor
poor
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
poor
fair
fair
fair
fair
good
good
good
poor
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
fair
good
good
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
poor
fair
good
poor
fair
good
fair
poor
fair
fair
good
good
fair
fair
fair
fair
good
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
poor
fair
fair
fair
good
poor
fair
fair
poor
poor
fair
poor
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
good
fair
fair
fair
poor
fair
fair
good
fair
fair
poor
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
good
fair
good
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
good
fair
fair
fair
poor
fair
fair
fair
fair
poor
poor
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
poor
good
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
good
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
poor
fair
fair
fair
good
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
fair
fair
fair
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
good
poor
poor
fair
fair
fair
fair
good
poor
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
poor
poor
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
good
fair
poor
fair
fair
good
fair
poor
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
poor
fair
poor
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
good
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
poor
fair
fair
fair
fair
poor
fair
fair
poor
fair
fair
good
poor
fair
fair
fair
poor
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
good
fair
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
poor
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
poor
good
good
fair
fair
good
fair
good
good
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
poor
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
good
fair
fair
poor
poor
fair
fair
good
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
good
fair
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
good
poor
poor
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
poor
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
good
poor
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
poor
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
good
good
poor
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
poor
fair
good
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
good
good
fair
poor
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
poor
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
good
fair
good
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
good
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
good
fair
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
good
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
good
fair
good
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
good
fair
fair
poor
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
poor
fair
good
fair
fair
fair
fair
fair
good
poor
fair
fair
fair
good
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
poor
poor
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
poor
good
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
poor
poor
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
poor
good
fair
fair
fair
poor
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
poor
fair
fair
fair
good
fair
fair
fair
poor
poor
fair
fair
fair
good
poor
fair
fair
poor
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
fair
good
good
fair
fair
fair
fair
fair
fair
good
fair
fair
fair
fair
fair
good
fair
fair
good
fair
fair
fair
